employee_id,name,salary,manager_id,department_id
931,Employee_931,82808,181,11
932,Employee_932,128464,248,10
933,Employee_933,93871,317,2
934,Employee_934,59198,964,4
935,Employee_935,59758,209,17
936,Employee_936,55254,655,17
937,Employee_937,84238,391,8
938,Employee_938,41252,856,14
939,Employee_939,79764,95,4
940,Employee_940,117709,893,6
941,Employee_941,77441,857,19
942,Employee_942,132234,755,4
943,Employee_943,93682,85,3
944,Employee_944,99494,414,20
945,Employee_945,121317,393,6
946,Employee_946,105215,695,7
947,Employee_947,118587,632,14
948,Employee_948,145185,843,12
949,Employee_949,46949,500,16
950,Employee_950,147825,603,20
951,Employee_951,95393,581,8
952,Employee_952,113553,915,2
953,Employee_953,46941,132,13
954,Employee_954,65934,790,8
955,Employee_955,63386,648,20
956,Employee_956,101886,313,16
957,Employee_957,115745,698,4
958,Employee_958,123251,220,16
959,Employee_959,134456,975,20
960,Employee_960,93413,437,6
961,Employee_961,96800,45,4
962,Employee_962,137239,789,16
963,Employee_963,82318,191,13
964,Employee_964,110173,519,5
965,Employee_965,110390,378,15
966,Employee_966,92329,787,8
967,Employee_967,83088,690,7
968,Employee_968,143196,333,14
969,Employee_969,79811,38,7
970,Employee_970,95479,292,7
971,Employee_971,125392,689,18
972,Employee_972,127369,161,10
973,Employee_973,59963,330,18
974,Employee_974,95123,885,14
975,Employee_975,142468,103,10
976,Employee_976,132705,160,7
977,Employee_977,113477,798,7
978,Employee_978,54388,634,7
979,Employee_979,45569,53,5
980,Employee_980,109836,939,1
981,Employee_981,144573,33,14
982,Employee_982,76586,241,18
983,Employee_983,52015,966,13
984,Employee_984,85002,889,8
985,Employee_985,46254,112,8
986,Employee_986,57144,317,10
987,Employee_987,64214,22,17
988,Employee_988,145654,557,6
989,Employee_989,120719,823,15
990,Employee_990,111774,646,15
991,Employee_991,46090,117,16
992,Employee_992,51637,984,8
993,Employee_993,62415,700,19
994,Employee_994,64071,642,20
995,Employee_995,98243,933,15
996,Employee_996,148215,211,3
997,Employee_997,81240,417,6
998,Employee_998,123807,112,8
999,Employee_999,141570,43,16
1000,Employee_1000,73434,127,15
1001,Employee_1001,109724,875,13
1002,Employee_1002,115697,157,20
1003,Employee_1003,68732,784,15
1004,Employee_1004,51314,826,18
1005,Employee_1005,63954,393,13
1006,Employee_1006,97108,866,8
1007,Employee_1007,127044,851,14
1008,Employee_1008,127505,511,11
1009,Employee_1009,143081,913,6
1010,Employee_1010,76668,44,1
1011,Employee_1011,63061,107,2
1012,Employee_1012,119252,218,13
1013,Employee_1013,79749,442,1
1014,Employee_1014,144680,829,4
1015,Employee_1015,56907,314,2
1016,Employee_1016,58777,176,20
1017,Employee_1017,133229,227,16
1018,Employee_1018,91745,702,3
1019,Employee_1019,148464,982,17
1020,Employee_1020,131865,671,5
1021,Employee_1021,121818,905,8
1022,Employee_1022,63624,266,12
1023,Employee_1023,63321,869,12
1024,Employee_1024,50488,837,1
1025,Employee_1025,62574,378,1
1026,Employee_1026,45240,488,15
1027,Employee_1027,83221,701,17
1028,Employee_1028,50478,686,2
1029,Employee_1029,95645,289,17
1030,Employee_1030,59262,995,20
1031,Employee_1031,92796,356,9
1032,Employee_1032,44432,656,12
1033,Employee_1033,135257,743,4
1034,Employee_1034,104291,871,13
1035,Employee_1035,119104,949,4
1036,Employee_1036,99399,203,7
1037,Employee_1037,119714,212,14
1038,Employee_1038,90428,551,9
1039,Employee_1039,127731,786,1
1040,Employee_1040,40302,322,1
1041,Employee_1041,122558,593,20
1042,Employee_1042,40055,180,4
1043,Employee_1043,48717,498,1
1044,Employee_1044,68699,319,10
1045,Employee_1045,113686,82,2
1046,Employee_1046,107661,302,15
1047,Employee_1047,84247,261,3
1048,Employee_1048,56748,783,9
1049,Employee_1049,145113,199,17
1050,Employee_1050,44621,239,13
1051,Employee_1051,55034,913,3
1052,Employee_1052,45126,691,4
1053,Employee_1053,45122,943,4
1054,Employee_1054,58030,682,11
1055,Employee_1055,122838,294,7
1056,Employee_1056,124717,511,11
1057,Employee_1057,95658,688,11
1058,Employee_1058,78638,880,10
1059,Employee_1059,107067,395,5
1060,Employee_1060,146476,748,13
1061,Employee_1061,145977,137,12
1062,Employee_1062,128869,838,10
1063,Employee_1063,145186,877,7
1064,Employee_1064,74674,822,19
1065,Employee_1065,75854,128,19
1066,Employee_1066,86271,48,19
1067,Employee_1067,113688,675,12
1068,Employee_1068,78518,788,20
1069,Employee_1069,50267,292,15
1070,Employee_1070,130825,627,5
1071,Employee_1071,41062,535,14
1072,Employee_1072,90448,310,12
1073,Employee_1073,135462,536,11
1074,Employee_1074,46229,902,5
1075,Employee_1075,96793,638,16
1076,Employee_1076,87915,233,18
1077,Employee_1077,44632,208,12
1078,Employee_1078,144592,604,5
1079,Employee_1079,43596,93,16
1080,Employee_1080,149779,326,12
1081,Employee_1081,46168,224,2
1082,Employee_1082,148099,966,6
1083,Employee_1083,47561,889,4
1084,Employee_1084,113794,791,13
1085,Employee_1085,122152,10,10
1086,Employee_1086,66734,328,17
1087,Employee_1087,46371,11,14
1088,Employee_1088,66069,34,15
1089,Employee_1089,119905,446,8
1090,Employee_1090,52910,451,18
1091,Employee_1091,113479,739,3
1092,Employee_1092,117735,219,17
1093,Employee_1093,121264,440,7
1094,Employee_1094,63275,652,13
1095,Employee_1095,112274,534,16
1096,Employee_1096,121449,594,5
1097,Employee_1097,140776,228,4
1098,Employee_1098,100004,934,10
1099,Employee_1099,102981,343,13
1100,Employee_1100,124659,79,10
1101,Employee_1101,94553,352,14
1102,Employee_1102,88447,395,12
1103,Employee_1103,74529,289,1
1104,Employee_1104,115703,454,20
1105,Employee_1105,116090,842,20
1106,Employee_1106,57260,670,7
1107,Employee_1107,43812,988,9
1108,Employee_1108,68024,127,8
1109,Employee_1109,98656,701,13
1110,Employee_1110,67285,908,14
1111,Employee_1111,132436,542,12
1112,Employee_1112,41605,897,8
1113,Employee_1113,111158,358,18
1114,Employee_1114,112303,526,16
1115,Employee_1115,67139,312,11
1116,Employee_1116,117149,74,16
1117,Employee_1117,96138,545,14
1118,Employee_1118,116125,870,3
1119,Employee_1119,53918,195,2
1120,Employee_1120,125655,842,3
1121,Employee_1121,67446,28,4
1122,Employee_1122,53046,705,5
1123,Employee_1123,64818,15,10
1124,Employee_1124,140894,422,20
1125,Employee_1125,44324,588,2
1126,Employee_1126,116323,804,12
1127,Employee_1127,49111,592,5
1128,Employee_1128,78110,404,5
1129,Employee_1129,56389,939,1
1130,Employee_1130,81427,635,4
1131,Employee_1131,119579,530,12
1132,Employee_1132,68746,966,12
1133,Employee_1133,127886,613,16
1134,Employee_1134,147141,903,17
1135,Employee_1135,40117,76,10
1136,Employee_1136,124471,228,17
1137,Employee_1137,53234,961,17
1138,Employee_1138,143864,296,18
1139,Employee_1139,93441,509,2
1140,Employee_1140,40846,714,4
1141,Employee_1141,50954,983,19
1142,Employee_1142,119239,965,11
1143,Employee_1143,86514,572,17
1144,Employee_1144,128236,537,12
1145,Employee_1145,137579,582,2
1146,Employee_1146,46469,614,6
1147,Employee_1147,70105,978,9
1148,Employee_1148,82101,325,5
1149,Employee_1149,104323,362,20
1150,Employee_1150,131922,668,9
1151,Employee_1151,98067,874,8
1152,Employee_1152,89376,358,20
1153,Employee_1153,85587,705,8
1154,Employee_1154,76976,786,6
1155,Employee_1155,144587,323,3
1156,Employee_1156,107584,697,5
1157,Employee_1157,144537,325,9
1158,Employee_1158,118477,624,7
1159,Employee_1159,82533,824,4
1160,Employee_1160,41828,164,7
1161,Employee_1161,41917,572,5
1162,Employee_1162,60618,603,11
1163,Employee_1163,72254,797,15
1164,Employee_1164,145292,454,2
1165,Employee_1165,87362,968,13
1166,Employee_1166,60128,152,16
1167,Employee_1167,99383,736,7
1168,Employee_1168,105545,126,8
1169,Employee_1169,122180,192,6
1170,Employee_1170,127958,626,7
1171,Employee_1171,49865,773,18
1172,Employee_1172,42219,529,20
1173,Employee_1173,79809,9,7
1174,Employee_1174,45287,91,3
1175,Employee_1175,74387,138,5
1176,Employee_1176,48512,480,1
1177,Employee_1177,41342,448,15
1178,Employee_1178,103076,332,3
1179,Employee_1179,148872,868,8
1180,Employee_1180,59216,339,9
1181,Employee_1181,133070,960,15
1182,Employee_1182,119767,51,10
1183,Employee_1183,137829,706,2
1184,Employee_1184,66614,465,20
1185,Employee_1185,76258,1000,5
1186,Employee_1186,133789,717,19
1187,Employee_1187,82078,798,13
1188,Employee_1188,146288,474,11
1189,Employee_1189,123524,400,1
1190,Employee_1190,136573,438,15
1191,Employee_1191,52219,877,18
1192,Employee_1192,40235,604,16
1193,Employee_1193,82929,931,9
1194,Employee_1194,107444,996,1
1195,Employee_1195,48567,921,11
1196,Employee_1196,141834,820,9
1197,Employee_1197,110792,656,11
1198,Employee_1198,105441,597,13
1199,Employee_1199,124555,508,2
1200,Employee_1200,113698,152,14
1201,Employee_1201,45415,513,6
1202,Employee_1202,76159,502,8
1203,Employee_1203,83925,853,18
1204,Employee_1204,45951,900,16
1205,Employee_1205,127388,771,12
1206,Employee_1206,48007,675,11
1207,Employee_1207,81832,5,6
1208,Employee_1208,98596,499,3
1209,Employee_1209,70523,660,14
1210,Employee_1210,128861,716,2
1211,Employee_1211,126740,117,11
1212,Employee_1212,55524,484,3
1213,Employee_1213,59282,600,18
1214,Employee_1214,63930,665,1
1215,Employee_1215,40077,950,1
1216,Employee_1216,145881,678,12
1217,Employee_1217,60611,467,15
1218,Employee_1218,56984,160,5
1219,Employee_1219,54060,269,6
1220,Employee_1220,122985,55,16
1221,Employee_1221,124056,227,12
1222,Employee_1222,83303,848,12
1223,Employee_1223,99207,148,3
1224,Employee_1224,115046,45,2
1225,Employee_1225,69287,143,7
1226,Employee_1226,133709,749,2
1227,Employee_1227,79711,783,7
1228,Employee_1228,51954,631,11
1229,Employee_1229,113340,339,11
1230,Employee_1230,112101,412,14
1231,Employee_1231,111520,731,3
1232,Employee_1232,127062,519,14
1233,Employee_1233,142974,343,11
1234,Employee_1234,58574,386,4
1235,Employee_1235,49184,472,17
1236,Employee_1236,59096,274,16
1237,Employee_1237,107728,352,3
1238,Employee_1238,74016,65,10
1239,Employee_1239,51246,78,15
1240,Employee_1240,85558,597,8
1241,Employee_1241,58381,635,18
1242,Employee_1242,76455,201,3
1243,Employee_1243,132263,977,7
1244,Employee_1244,44018,661,10
1245,Employee_1245,51302,557,20
1246,Employee_1246,107506,112,9
1247,Employee_1247,81157,90,14
1248,Employee_1248,94917,140,14
1249,Employee_1249,132738,288,11
1250,Employee_1250,136646,900,1
1251,Employee_1251,123122,729,4
1252,Employee_1252,64519,588,6
1253,Employee_1253,136809,410,5
1254,Employee_1254,127487,376,3
1255,Employee_1255,96819,383,2
1256,Employee_1256,120910,845,3
1257,Employee_1257,111324,151,9
1258,Employee_1258,45408,834,19
1259,Employee_1259,99379,750,19
1260,Employee_1260,65053,626,17
1261,Employee_1261,49446,318,18
1262,Employee_1262,40922,368,11
1263,Employee_1263,138723,605,12
1264,Employee_1264,91356,994,3
1265,Employee_1265,50789,559,18
1266,Employee_1266,137720,702,6
1267,Employee_1267,106656,461,7
1268,Employee_1268,84028,11,1
1269,Employee_1269,104484,155,6
1270,Employee_1270,72154,683,18
1271,Employee_1271,122870,476,13
1272,Employee_1272,42336,938,19
1273,Employee_1273,143677,400,7
1274,Employee_1274,107779,807,19
1275,Employee_1275,59029,176,9
1276,Employee_1276,99201,340,3
1277,Employee_1277,72265,56,12
1278,Employee_1278,142916,854,20
1279,Employee_1279,83872,851,18
1280,Employee_1280,86197,447,8
1281,Employee_1281,95180,202,9
1282,Employee_1282,63710,696,13
1283,Employee_1283,69486,632,8
1284,Employee_1284,111907,737,10
1285,Employee_1285,111895,201,17
1286,Employee_1286,104435,329,7
1287,Employee_1287,80631,362,17
1288,Employee_1288,141532,891,18
1289,Employee_1289,60103,453,2
1290,Employee_1290,104772,355,3
1291,Employee_1291,54382,215,19
1292,Employee_1292,124291,971,1
1293,Employee_1293,141195,554,10
1294,Employee_1294,43756,886,14
1295,Employee_1295,60609,22,13
1296,Employee_1296,56478,154,9
1297,Employee_1297,140978,185,6
1298,Employee_1298,79666,248,6
1299,Employee_1299,115683,748,19
1300,Employee_1300,139097,804,10
1301,Employee_1301,140420,133,3
1302,Employee_1302,111315,320,18
1303,Employee_1303,117834,389,19
1304,Employee_1304,54153,433,5
1305,Employee_1305,149415,21,11
1306,Employee_1306,116325,872,10
1307,Employee_1307,149701,599,17
1308,Employee_1308,52999,664,4
1309,Employee_1309,95318,124,18
1310,Employee_1310,40814,78,18
1311,Employee_1311,116077,857,1
1312,Employee_1312,130474,967,14
1313,Employee_1313,42443,50,8
1314,Employee_1314,115993,727,2
1315,Employee_1315,115916,175,19
1316,Employee_1316,113319,869,15
1317,Employee_1317,149777,252,2
1318,Employee_1318,57368,965,4
1319,Employee_1319,55328,245,1
1320,Employee_1320,96942,738,19
1321,Employee_1321,131751,105,10
1322,Employee_1322,139131,192,1
1323,Employee_1323,67306,315,20
1324,Employee_1324,125451,301,15
1325,Employee_1325,79915,547,4
1326,Employee_1326,77219,953,7
1327,Employee_1327,120879,715,7
1328,Employee_1328,104644,933,18
1329,Employee_1329,100279,778,13
1330,Employee_1330,93028,267,10
1331,Employee_1331,144263,169,8
1332,Employee_1332,40126,550,10
1333,Employee_1333,92329,454,14
1334,Employee_1334,67632,650,14
1335,Employee_1335,147099,291,20
1336,Employee_1336,105310,563,11
1337,Employee_1337,149945,798,6
1338,Employee_1338,95176,800,1
1339,Employee_1339,126066,140,19
1340,Employee_1340,145500,145,7
1341,Employee_1341,84327,424,18
1342,Employee_1342,108904,313,3
1343,Employee_1343,43797,183,20
1344,Employee_1344,87882,663,11
1345,Employee_1345,53718,712,5
1346,Employee_1346,74560,127,19
1347,Employee_1347,116589,286,2
1348,Employee_1348,62116,822,4
1349,Employee_1349,76244,252,10
1350,Employee_1350,141721,1000,2
1351,Employee_1351,41645,777,8
1352,Employee_1352,87523,699,1
1353,Employee_1353,59256,385,6
1354,Employee_1354,141376,229,11
1355,Employee_1355,140158,270,10
1356,Employee_1356,93173,770,13
1357,Employee_1357,77430,810,1
1358,Employee_1358,79282,414,2
1359,Employee_1359,103374,197,3
1360,Employee_1360,108244,322,9
1361,Employee_1361,51694,55,5
1362,Employee_1362,96264,830,10
1363,Employee_1363,115060,202,10
1364,Employee_1364,137416,782,12
1365,Employee_1365,97545,620,18
1366,Employee_1366,79224,627,1
1367,Employee_1367,142516,603,3
1368,Employee_1368,137945,137,5
1369,Employee_1369,53224,421,17
1370,Employee_1370,80738,814,8
1371,Employee_1371,65150,56,17
1372,Employee_1372,103731,561,9
1373,Employee_1373,89688,70,6
1374,Employee_1374,139929,910,17
1375,Employee_1375,148618,913,8
1376,Employee_1376,113509,593,7
1377,Employee_1377,48577,371,7
1378,Employee_1378,48070,616,15
1379,Employee_1379,48666,599,7
1380,Employee_1380,97761,513,8
1381,Employee_1381,76368,871,9
1382,Employee_1382,46783,83,15
1383,Employee_1383,81914,993,2
1384,Employee_1384,110507,42,7
1385,Employee_1385,119026,665,15
1386,Employee_1386,107526,838,18
1387,Employee_1387,110835,933,18
1388,Employee_1388,85765,605,10
1389,Employee_1389,59956,809,18
1390,Employee_1390,127895,132,1
1391,Employee_1391,86240,394,7
1392,Employee_1392,77148,64,3
1393,Employee_1393,134270,289,14
1394,Employee_1394,44757,375,12
1395,Employee_1395,59097,768,14
1396,Employee_1396,50395,466,4
1397,Employee_1397,56241,897,13
1398,Employee_1398,143892,212,16
1399,Employee_1399,67696,147,16
1400,Employee_1400,110480,572,5
1401,Employee_1401,86163,470,20
1402,Employee_1402,59816,148,6
1403,Employee_1403,89840,87,6
1404,Employee_1404,142547,323,18
1405,Employee_1405,92853,894,6
1406,Employee_1406,64917,395,7
1407,Employee_1407,136731,789,16
1408,Employee_1408,61566,403,9
1409,Employee_1409,115452,81,13
1410,Employee_1410,102823,640,12
1411,Employee_1411,60806,285,19
1412,Employee_1412,115520,381,1
1413,Employee_1413,41759,864,8
1414,Employee_1414,81949,791,4
1415,Employee_1415,132374,269,19
1416,Employee_1416,42482,291,5
1417,Employee_1417,64442,452,17
1418,Employee_1418,73719,714,3
1419,Employee_1419,98066,23,19
1420,Employee_1420,133501,955,1
1421,Employee_1421,42079,862,1
1422,Employee_1422,42717,310,20
1423,Employee_1423,99676,460,9
1424,Employee_1424,67952,207,5
1425,Employee_1425,126444,791,7
1426,Employee_1426,82460,716,6
1427,Employee_1427,130397,663,17
1428,Employee_1428,112847,437,17
1429,Employee_1429,133607,537,13
1430,Employee_1430,129106,705,12
1431,Employee_1431,58449,335,4
1432,Employee_1432,73536,421,8
1433,Employee_1433,104077,749,5
1434,Employee_1434,78258,320,5
1435,Employee_1435,88302,496,13
1436,Employee_1436,68865,586,11
1437,Employee_1437,46645,946,8
1438,Employee_1438,78000,162,8
1439,Employee_1439,66737,810,1
1440,Employee_1440,51485,540,13
1441,Employee_1441,78565,164,5
1442,Employee_1442,65522,848,8
1443,Employee_1443,105155,697,17
1444,Employee_1444,95168,565,13
1445,Employee_1445,92487,294,9
1446,Employee_1446,52342,41,2
1447,Employee_1447,80806,923,19
1448,Employee_1448,88770,284,20
1449,Employee_1449,118623,938,17
1450,Employee_1450,143177,386,7
1451,Employee_1451,139785,137,3
1452,Employee_1452,115629,186,19
1453,Employee_1453,92603,909,19
1454,Employee_1454,121974,715,9
1455,Employee_1455,145947,430,10
1456,Employee_1456,66399,553,14
1457,Employee_1457,125382,861,18
1458,Employee_1458,121244,415,15
1459,Employee_1459,149575,799,1
1460,Employee_1460,116534,425,6
1461,Employee_1461,95106,415,15
1462,Employee_1462,70678,25,6
1463,Employee_1463,116218,370,18
1464,Employee_1464,103230,384,1
1465,Employee_1465,114055,55,3
1466,Employee_1466,96373,252,17
1467,Employee_1467,71480,633,16
1468,Employee_1468,125230,105,8
1469,Employee_1469,108836,129,17
1470,Employee_1470,112258,848,8
1471,Employee_1471,79986,669,17
1472,Employee_1472,64160,375,9
1473,Employee_1473,125595,742,12
1474,Employee_1474,141358,966,19
1475,Employee_1475,119111,307,4
1476,Employee_1476,104929,90,11
1477,Employee_1477,113506,392,4
1478,Employee_1478,74911,533,14
1479,Employee_1479,127127,801,14
